topNumberedFeatures,class label,precision,recall,f1-score,accuracy,class label,precision,recall,f1-score,accuracy
2525,0.0,0.8812537673297167,0.8849878934624698,0.8831168831168831,0.8085106382978723,1.0,0.47513812154696133,0.46612466124661245,0.47058823529411764,0.8085106382978723,
2530,0.0,0.8813253012048192,0.885593220338983,0.8834541062801932,0.8090054428500743,1.0,0.47645429362880887,0.46612466124661245,0.4712328767123288,0.8090054428500743,
2535,0.0,0.8803625377643505,0.8819612590799032,0.8811611732688237,0.805541810984661,1.0,0.4672131147540984,0.4634146341463415,0.4653061224489796,0.805541810984661,
2540,0.0,0.8813559322033898,0.8813559322033898,0.8813559322033898,0.8060366155368629,1.0,0.46883468834688347,0.46883468834688347,0.46883468834688347,0.8060366155368629,
2545,0.0,0.880722891566265,0.8849878934624698,0.8828502415458936,0.8080158337456704,1.0,0.47368421052631576,0.4634146341463415,0.4684931506849315,0.8080158337456704,
2550,0.0,0.8780929390464696,0.8807506053268765,0.8794197642792384,0.8025729836714498,1.0,0.45879120879120877,0.45257452574525747,0.45566166439290584,0.8025729836714498,
2555,0.0,0.8789346246973365,0.8789346246973365,0.8789346246973365,0.802078179119248,1.0,0.45799457994579945,0.45799457994579945,0.45799457994579945,0.802078179119248,
2560,0.0,0.8817139408569704,0.8843825665859564,0.8830462375339981,0.8085106382978723,1.0,0.47527472527472525,0.46883468834688347,0.4720327421555252,0.8085106382978723,
2565,0.0,0.8804347826086957,0.8825665859564165,0.8814993954050786,0.8060366155368629,1.0,0.4684931506849315,0.4634146341463415,0.46594005449591286,0.8060366155368629,
2570,0.0,0.8792270531400966,0.8813559322033898,0.8802902055622732,0.8040573973280554,1.0,0.46301369863013697,0.45799457994579945,0.4604904632152589,0.8040573973280554,
2575,0.0,0.8798076923076923,0.8861985472154964,0.8829915560916766,0.8080158337456704,1.0,0.4733893557422969,0.45799457994579945,0.465564738292011,0.8080158337456704,
2580,0.0,0.8794454490657022,0.8831719128329297,0.881304741769858,0.805541810984661,1.0,0.46685082872928174,0.45799457994579945,0.4623803009575923,0.805541810984661,
2585,0.0,0.8775510204081632,0.8849878934624698,0.8812537673297166,0.8050470064324592,1.0,0.4647887323943662,0.44715447154471544,0.4558011049723757,0.8050470064324592,
2590,0.0,0.8756756756756757,0.8825665859564165,0.8791076273741334,0.801583374567046,1.0,0.4550561797752809,0.43902439024390244,0.44689655172413795,0.801583374567046,
2595,0.0,0.8777844671884407,0.8825665859564165,0.8801690310896468,0.8035625927758535,1.0,0.46111111111111114,0.44986449864498645,0.4554183813443073,0.8035625927758535,
2600,0.0,0.876580373269115,0.8813559322033898,0.8789616661635979,0.801583374567046,1.0,0.45555555555555555,0.4444444444444444,0.4499314128943758,0.801583374567046,
2605,0.0,0.878078078078078,0.8849878934624698,0.8815194452818813,0.805541810984661,1.0,0.46629213483146065,0.44986449864498645,0.4579310344827586,0.805541810984661,
2610,0.0,0.879154078549849,0.8807506053268765,0.8799516177804656,0.8035625927758535,1.0,0.46174863387978143,0.45799457994579945,0.4598639455782313,0.8035625927758535,
2615,0.0,0.8771186440677966,0.8771186440677966,0.8771186440677965,0.7991093518060366,1.0,0.44986449864498645,0.44986449864498645,0.44986449864498645,0.7991093518060366,
2620,0.0,0.8725845410628019,0.8746973365617433,0.8736396614268441,0.793171697179614,1.0,0.4328767123287671,0.4281842818428184,0.43051771117166215,0.793171697179614,
2625,0.0,0.8750750750750751,0.8819612590799032,0.8785046728971964,0.8005937654626423,1.0,0.45224719101123595,0.4363143631436314,0.44413793103448274,0.8005937654626423,
2630,0.0,0.8753012048192771,0.8795399515738499,0.8774154589371981,0.7991093518060366,1.0,0.4487534626038781,0.43902439024390244,0.4438356164383561,0.7991093518060366,
2635,0.0,0.8760529482551144,0.8813559322033898,0.8786964393482197,0.8010885700148441,1.0,0.45403899721448465,0.44173441734417346,0.44780219780219777,0.8010885700148441,
2640,0.0,0.8739445114595898,0.8771186440677966,0.8755287009063444,0.7961405244928254,1.0,0.44077134986225897,0.43360433604336046,0.43715846994535523,0.7961405244928254,
2645,0.0,0.8730350665054414,0.87409200968523,0.8735632183908046,0.793171697179614,1.0,0.4332425068119891,0.43089430894308944,0.4320652173913043,0.793171697179614,
2650,0.0,0.8767371601208459,0.8783292978208233,0.8775325068037496,0.7996041563582384,1.0,0.45081967213114754,0.44715447154471544,0.44897959183673464,0.7996041563582384,
2655,0.0,0.8757575757575757,0.8746973365617433,0.8752271350696547,0.7961405244928254,1.0,0.4420485175202156,0.4444444444444444,0.44324324324324327,0.7961405244928254,
2660,0.0,0.8782714546561169,0.8734866828087167,0.8758725341426404,0.797624938149431,1.0,0.4470899470899471,0.45799457994579945,0.45247657295850063,0.797624938149431,
2665,0.0,0.8761384335154827,0.8734866828087167,0.8748105486511063,0.7956457199406235,1.0,0.4411764705882353,0.44715447154471544,0.44414535666218036,0.7956457199406235,
2670,0.0,0.8740157480314961,0.8734866828087167,0.8737511353315168,0.793666501731816,1.0,0.43513513513513513,0.4363143631436314,0.435723951285521,0.793666501731816,
2675,0.0,0.8746987951807229,0.8789346246973365,0.8768115942028986,0.7981197427016329,1.0,0.44598337950138506,0.4363143631436314,0.4410958904109589,0.7981197427016329,
2680,0.0,0.8740109555690809,0.8692493946731235,0.8716236722306525,0.7906976744186046,1.0,0.42857142857142855,0.43902439024390244,0.4337349397590361,0.7906976744186046,
2685,0.0,0.8743202416918429,0.87590799031477,0.8751133958270335,0.7956457199406235,1.0,0.43989071038251365,0.4363143631436314,0.43809523809523804,0.7956457199406235,
2690,0.0,0.8755312689738919,0.8728813559322034,0.8742043043346468,0.7946561108362197,1.0,0.4385026737967914,0.4444444444444444,0.4414535666218035,0.7946561108362197,
2695,0.0,0.8725075528700906,0.87409200968523,0.8732990625944965,0.7926768926274121,1.0,0.43169398907103823,0.4281842818428184,0.42993197278911566,0.7926768926274121,
2700,0.0,0.8746973365617433,0.8746973365617433,0.8746973365617433,0.7951509153884215,1.0,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.7951509153884215,
2705,0.0,0.8737160120845922,0.8753026634382567,0.8745086180828545,0.7946561108362197,1.0,0.4371584699453552,0.43360433604336046,0.435374149659864,0.7946561108362197,
2710,0.0,0.8713942307692307,0.8777239709443099,0.8745476477683956,0.7941613062840178,1.0,0.4341736694677871,0.42005420054200543,0.4269972451790634,0.7941613062840178,
2715,0.0,0.8730255164034022,0.8698547215496368,0.8714372346876895,0.7902028698664028,1.0,0.4266666666666667,0.43360433604336046,0.4301075268817205,0.7902028698664028,
2720,0.0,0.8739393939393939,0.8728813559322034,0.8734100545124167,0.793171697179614,1.0,0.4339622641509434,0.4363143631436314,0.43513513513513513,0.793171697179614,
2725,0.0,0.8729582577132486,0.8734866828087167,0.8732223903177004,0.7926768926274121,1.0,0.4320652173913043,0.43089430894308944,0.4314789687924016,0.7926768926274121,
2730,0.0,0.8731796116504854,0.8710653753026635,0.8721212121212121,0.7911924789708066,1.0,0.4289544235924933,0.43360433604336046,0.43126684636118606,0.7911924789708066,
2735,0.0,0.8724954462659381,0.8698547215496368,0.8711730827523494,0.7897080653142009,1.0,0.42513368983957217,0.43089430894308944,0.4279946164199193,0.7897080653142009,
2740,0.0,0.8709677419354839,0.8662227602905569,0.8685887708649469,0.7857496288965858,1.0,0.41534391534391535,0.4254742547425474,0.4203480589022757,0.7857496288965858,
2745,0.0,0.8737097753491196,0.8710653753026635,0.8723855713852682,0.7916872835230084,1.0,0.4304812834224599,0.4363143631436314,0.43337819650067294,0.7916872835230084,
2750,0.0,0.8737864077669902,0.8716707021791767,0.8727272727272727,0.7921820880752103,1.0,0.4316353887399464,0.4363143631436314,0.4339622641509434,0.7921820880752103,
2755,0.0,0.8740875912408759,0.8698547215496368,0.8719660194174756,0.7911924789708066,1.0,0.4297082228116711,0.43902439024390244,0.4343163538873995,0.7911924789708066,
2760,0.0,0.8703256936067552,0.8734866828087167,0.8719033232628399,0.7902028698664028,1.0,0.42424242424242425,0.4173441734417344,0.4207650273224044,0.7902028698664028,
2765,0.0,0.8718104495747266,0.8686440677966102,0.8702243784111584,0.7882236516575952,1.0,0.42133333333333334,0.4281842818428184,0.42473118279569894,0.7882236516575952,
2770,0.0,0.8715151515151515,0.8704600484261501,0.8709872804360993,0.789213260761999,1.0,0.42318059299191374,0.4254742547425474,0.4243243243243243,0.789213260761999,
2775,0.0,0.8721351025331725,0.8753026634382567,0.8737160120845923,0.793171697179614,1.0,0.4325068870523416,0.4254742547425474,0.4289617486338797,0.793171697179614,
2780,0.0,0.8694596235579842,0.8668280871670703,0.8681418611700515,0.7847600197921821,1.0,0.4117647058823529,0.4173441734417344,0.414535666218035,0.7847600197921821,
2785,0.0,0.8710653753026635,0.8710653753026635,0.8710653753026635,0.789213260761999,1.0,0.42276422764227645,0.42276422764227645,0.4227642276422765,0.789213260761999,
2790,0.0,0.8671036948748511,0.8807506053268765,0.8738738738738738,0.7921820880752103,1.0,0.42565597667638483,0.3956639566395664,0.41011235955056174,0.7921820880752103,
2795,0.0,0.8684997011356844,0.8795399515738499,0.8739849624060151,0.7926768926274121,1.0,0.4281609195402299,0.4037940379403794,0.41562064156206413,0.7926768926274121,
2800,0.0,0.8698260347930414,0.8777239709443099,0.8737571557698102,0.7926768926274121,1.0,0.4293785310734463,0.41192411924119243,0.42047026279391425,0.7926768926274121,
2805,0.0,0.8695913461538461,0.87590799031477,0.8727382388419783,0.7911924789708066,1.0,0.4257703081232493,0.41192411924119243,0.41873278236914596,0.7911924789708066,
2810,0.0,0.8687050359712231,0.8771186440677966,0.8728915662650603,0.7911924789708066,1.0,0.42492917847025496,0.4065040650406504,0.41551246537396125,0.7911924789708066,
2815,0.0,0.8660287081339713,0.8765133171912833,0.8712394705174489,0.7882236516575952,1.0,0.4154727793696275,0.39295392953929537,0.403899721448468,0.7882236516575952,
2820,0.0,0.867708959711365,0.8734866828087167,0.8705882352941176,0.7877288471053934,1.0,0.41620111731843573,0.4037940379403794,0.40990371389270974,0.7877288471053934,
2825,0.0,0.867833433916717,0.8704600484261501,0.8691447567240858,0.7857496288965858,1.0,0.41208791208791207,0.4065040650406504,0.40927694406548426,0.7857496288965858,
2830,0.0,0.8670276774969916,0.8722760290556901,0.8696439348219674,0.7862444334487877,1.0,0.41225626740947074,0.4010840108401084,0.40659340659340665,0.7862444334487877,
2835,0.0,0.867513611615245,0.8680387409200968,0.8677760968229954,0.7837704106877783,1.0,0.4076086956521739,0.4065040650406504,0.40705563093622793,0.7837704106877783,
2840,0.0,0.868118572292801,0.8686440677966102,0.8683812405446294,0.7847600197921821,1.0,0.41032608695652173,0.4092140921409214,0.4097693351424695,0.7847600197921821,
2845,0.0,0.8684369342184671,0.8710653753026635,0.8697491689332124,0.7867392380009897,1.0,0.41483516483516486,0.4092140921409214,0.4120054570259209,0.7867392380009897,
2850,0.0,0.8691701998788613,0.8686440677966102,0.8689070541931578,0.7857496288965858,1.0,0.4135135135135135,0.4146341463414634,0.4140730717185386,0.7857496288965858,
2855,0.0,0.8679927667269439,0.8716707021791767,0.8698278465720326,0.7867392380009897,1.0,0.4143646408839779,0.4065040650406504,0.4103967168262654,0.7867392380009897,
2860,0.0,0.8662650602409638,0.8704600484261501,0.8683574879227053,0.7842652152399802,1.0,0.407202216066482,0.3983739837398374,0.40273972602739727,0.7842652152399802,
2865,0.0,0.8644578313253012,0.8686440677966102,0.8665458937198067,0.7812963879267689,1.0,0.3988919667590028,0.3902439024390244,0.39452054794520547,0.7812963879267689,
2870,0.0,0.8680263947210558,0.87590799031477,0.8719493823440796,0.7897080653142009,1.0,0.4209039548022599,0.4037940379403794,0.4121715076071923,0.7897080653142009,
2875,0.0,0.8660287081339713,0.8765133171912833,0.8712394705174489,0.7882236516575952,1.0,0.4154727793696275,0.39295392953929537,0.403899721448468,0.7882236516575952,
2880,0.0,0.8666666666666667,0.8734866828087167,0.8700633102200783,0.7867392380009897,1.0,0.41292134831460675,0.3983739837398374,0.4055172413793104,0.7867392380009897,
2885,0.0,0.8657074340527577,0.87409200968523,0.8698795180722891,0.7862444334487877,1.0,0.41076487252124644,0.39295392953929537,0.4016620498614958,0.7862444334487877,
2890,0.0,0.8667466986794717,0.87409200968523,0.8704038577456299,0.7872340425531915,1.0,0.4140845070422535,0.3983739837398374,0.4060773480662984,0.7872340425531915,
2895,0.0,0.8664281454979129,0.8795399515738499,0.8729348152598378,0.7906976744186046,1.0,0.42151162790697677,0.39295392953929537,0.4067321178120617,0.7906976744186046,
2900,0.0,0.8690974297668859,0.8801452784503632,0.8745864661654136,0.793666501731816,1.0,0.43103448275862066,0.4065040650406504,0.4184100418410041,0.793666501731816,
2905,0.0,0.8684369342184671,0.8710653753026635,0.8697491689332124,0.7867392380009897,1.0,0.41483516483516486,0.4092140921409214,0.4120054570259209,0.7867392380009897,
2910,0.0,0.8673469387755102,0.8746973365617433,0.8710066305003014,0.7882236516575952,1.0,0.4169014084507042,0.4010840108401084,0.4088397790055249,0.7882236516575952,
2915,0.0,0.8690404345202173,0.8716707021791767,0.8703535811423391,0.7877288471053934,1.0,0.4175824175824176,0.41192411924119243,0.4147339699863574,0.7877288471053934,
2920,0.0,0.8664670658682635,0.87590799031477,0.8711619506321493,0.7882236516575952,1.0,0.41595441595441596,0.3956639566395664,0.40555555555555556,0.7882236516575952,
2925,0.0,0.8647023451593505,0.8704600484261501,0.8675716440422323,0.7827808015833746,1.0,0.4022346368715084,0.3902439024390244,0.39614855570839064,0.7827808015833746,
2930,0.0,0.8631705846895721,0.8668280871670703,0.8649954696466324,0.7788223651657595,1.0,0.39226519337016574,0.38482384823848237,0.38850889192886456,0.7788223651657595,
2935,0.0,0.8666666666666667,0.8734866828087167,0.8700633102200783,0.7867392380009897,1.0,0.41292134831460675,0.3983739837398374,0.4055172413793104,0.7867392380009897,
2940,0.0,0.8658610271903323,0.8674334140435835,0.8666465074085273,0.7817911924789708,1.0,0.4016393442622951,0.3983739837398374,0.4,0.7817911924789708,
2945,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2950,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2955,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2960,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2965,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2970,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2975,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2980,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2985,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2990,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
2995,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3000,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3005,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3010,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3015,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3020,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3025,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3030,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3035,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
3040,0.0,0.8659420289855072,0.8680387409200968,0.8669891172914147,0.7822859970311727,1.0,0.40273972602739727,0.3983739837398374,0.40054495912806537,0.7822859970311727,
