Index,Confidence,Triple disease,Frequency (arms#),Target,type
,0.677514793,[Gastrointestinal_haemorrhage  Angina_pectoris  Atrial_fibrillation],338,[Death],undirected
,0.677514793,[Cholecystitis  Diarrhoea  Anaemia],338,[Death],undirected
,0.677419355,[Cholecystitis  Syncope  Vomiting],310,[Death],undirected
,0.677419355,[Gastrointestinal_haemorrhage  Chest_pain  Dehydration],341,[Death],undirected
,0.677419355,[Cardiac_failure  Dyspnoea  Pyrexia],372,[Death],undirected
,0.677419355,[Transient_ischaemic_attack  Urinary_tract_infection  Dehydration],310,[Death],undirected
,0.677419355,[Angina_pectoris  Bronchitis  Anaemia],310,[Death],undirected
,0.677325581,[Pleural_effusion  Diarrhoea  Syncope],344,[Death],undirected
,0.677325581,[Gastrointestinal_haemorrhage  Syncope  Pyrexia],344,[Death],undirected
,0.677316294,[Cholelithiasis  Diarrhoea  Anaemia],313,[Death],undirected
,0.677316294,[Renal_failure  Deep_vein_thrombosis  Myocardial_infarction],313,[Death],undirected
,0.677316294,[Arthralgia  Dyspnoea  Syncope],313,[Death],undirected
,0.677316294,[Dizziness  Urinary_tract_infection  Atrial_fibrillation],313,[Death],undirected
,0.677316294,[Multi-organ_failure  Dyspnoea  Pneumonia],313,[Death],undirected
,0.677316294,[Hypotension  Myocardial_infarction  Pyrexia],313,[Death],undirected
,0.677248677,[Pleural_effusion  Myocardial_infarction  Dyspnoea],378,[Death],undirected
,0.677248677,[Cardiac_arrest  Cellulitis  Pneumonia],378,[Death],undirected
,0.677233429,[Cardiac_arrest  Renal_failure_acute  Anaemia],347,[Death],undirected
,0.677233429,[Angina_pectoris  Cerebrovascular_accident  Urinary_tract_infection],347,[Death],undirected
,0.67721519,[Cardiac_failure_congestive  Bronchitis  Anaemia],316,[Death],undirected
,0.67721519,[Dizziness  Abdominal_pain  Sepsis],316,[Death],undirected
,0.67721519,[Deep_vein_thrombosis  Hypertension  Syncope],316,[Death],undirected
,0.677142857,[Renal_failure  Cellulitis  Syncope],350,[Death],undirected
,0.677142857,[Cardiac_failure_congestive  Cerebrovascular_accident  Dyspnoea],350,[Death],undirected
,0.677142857,[Back_pain  Myocardial_infarction  Dehydration],350,[Death],undirected
,0.677142857,[Cardiac_arrest  Gastroenteritis  Pneumonia],350,[Death],undirected
,0.677142857,[Cardiac_arrest  Urinary_tract_infection  Atrial_fibrillation],350,[Death],undirected
,0.677115987,[Cerebrovascular_accident  Hypertension  Abdominal_pain],319,[Death],undirected
,0.677115987,[Deep_vein_thrombosis  Renal_failure_acute  Gastroenteritis],319,[Death],undirected
,0.677115987,[Acute_myocardial_infarction  Chronic_obstructive_pulmonary_disease  Myocardial_infarction],319,[Death],undirected
,0.677083333,[Bronchitis  Pulmonary_embolism  Anaemia],384,[Death],undirected
,0.677053824,[Acute_myocardial_infarction  Renal_failure_acute  Anaemia],353,[Death],undirected
,0.677018634,[Cholecystitis  Urinary_tract_infection  Sepsis],322,[Death],undirected
,0.677018634,[Septic_shock  Cellulitis  Sepsis],322,[Death],undirected
,0.677018634,[Chronic_obstructive_pulmonary_disease  Atrial_fibrillation  Dehydration],322,[Death],undirected
,0.677002584,[Respiratory_failure  Urinary_tract_infection  Atrial_fibrillation],387,[Death],undirected
,0.676966292,[Renal_failure  Diarrhoea  Syncope],356,[Death],undirected
,0.676966292,[Hyponatraemia  Dyspnoea  Sepsis],356,[Death],undirected
,0.676923077,[Respiratory_failure  Cerebrovascular_accident  Cellulitis],325,[Death],undirected
,0.676880223,[Cardiac_arrest  Gastrointestinal_haemorrhage  Pneumonia],359,[Death],undirected
,0.676829268,[Renal_failure  Gastroenteritis  Pyrexia],328,[Death],undirected
,0.67673716,[Pleural_effusion  Cellulitis  Syncope],331,[Death],undirected
,0.676646707,[Angina_pectoris  Renal_failure_acute  Urinary_tract_infection],334,[Death],undirected
,0.676646707,[Transient_ischaemic_attack  Respiratory_failure  Pneumonia],334,[Death],undirected
,0.676630435,[Renal_failure  Renal_failure_acute  Myocardial_infarction],368,[Death],undirected
,0.676557864,[Angina_pectoris  Myocardial_infarction  Dehydration],337,[Death],undirected
,0.676549865,[Cardiac_arrest  Atrial_fibrillation  Anaemia],371,[Death],undirected
,0.67654321,[Cerebrovascular_accident  Dyspnoea  Syncope],405,[Death],undirected
,0.676470588,[Back_pain  Cellulitis  Syncope],340,[Death],undirected
,0.676470588,[Cardiac_failure  Diarrhoea  Pneumonia],374,[Death],undirected
,0.676392573,[Bronchitis  Atrial_fibrillation  Sepsis],377,[Death],undirected
,0.67638484,[Fall  Anaemia  Dehydration],343,[Death],undirected
,0.67638484,[Hypokalaemia  Dyspnoea  Anaemia],343,[Death],undirected
,0.67638484,[Transient_ischaemic_attack  Gastrointestinal_haemorrhage  Pneumonia],343,[Death],undirected
,0.676315789,[Cerebrovascular_accident  Chest_pain  Sepsis],380,[Death],undirected
,0.676300578,[Asthenia  Atrial_fibrillation  Syncope],346,[Death],undirected
,0.676300578,[Respiratory_failure  Pleural_effusion  Urinary_tract_infection],346,[Death],undirected
,0.676282051,[Hypokalaemia  Syncope  Dehydration],312,[Death],undirected
,0.676282051,[Cholelithiasis  Chest_pain  Myocardial_infarction],312,[Death],undirected
,0.676282051,[Septic_shock  Pulmonary_embolism  Abdominal_pain],312,[Death],undirected
,0.676282051,[Transient_ischaemic_attack  Dyspnoea  Dehydration],312,[Death],undirected
,0.676190476,[Respiratory_failure  Gastroenteritis  Pyrexia],315,[Death],undirected
,0.676190476,[Septic_shock  Renal_failure_acute  Dehydration],315,[Death],undirected
,0.676136364,[Cerebrovascular_accident  Diarrhoea  Atrial_fibrillation],352,[Death],undirected
,0.676100629,[Cardiac_arrest  Dyspnoea  Vomiting],318,[Death],undirected
,0.676100629,[Pleural_effusion  Renal_failure_acute  Chest_pain],318,[Death],undirected
,0.676100629,[Dizziness  Chest_pain  Syncope],318,[Death],undirected
,0.676012461,[Cholecystitis  Abdominal_pain  Sepsis],321,[Death],undirected
,0.676012461,[Asthenia  Cerebrovascular_accident  Dehydration],321,[Death],undirected
,0.675977654,[Hyponatraemia  Anaemia  Sepsis],358,[Death],undirected
,0.675949367,[Cerebrovascular_accident  Myocardial_infarction  Sepsis],395,[Death],undirected
,0.675925926,[Transient_ischaemic_attack  Renal_failure  Pneumonia],324,[Death],undirected
,0.675925926,[Convulsion  Renal_failure  Pneumonia],324,[Death],undirected
,0.675925926,[Transient_ischaemic_attack  Acute_myocardial_infarction  Myocardial_infarction],324,[Death],undirected
,0.675925926,[Cardiac_arrest  Pyrexia  Dehydration],324,[Death],undirected
,0.675925926,[Angina_pectoris  Cellulitis  Sepsis],324,[Death],undirected
,0.675925926,[Septic_shock  Gastroenteritis  Pneumonia],324,[Death],undirected
,0.675900277,[Cerebrovascular_accident  Renal_failure_acute  Chest_pain],361,[Death],undirected
,0.675757576,[Asthenia  Bronchitis  Pyrexia],330,[Death],undirected
,0.675675676,[Gastrointestinal_haemorrhage  Syncope  Dehydration],370,[Death],undirected
,0.675675676,[Cardiac_failure_congestive  Gastroenteritis  Anaemia],333,[Death],undirected
,0.675675676,[Hypokalaemia  Syncope  Pneumonia],333,[Death],undirected
,0.675675676,[Acute_myocardial_infarction  Dyspnoea  Syncope],333,[Death],undirected
,0.675675676,[Transient_ischaemic_attack  Cerebrovascular_accident  Syncope],333,[Death],undirected
,0.675516224,[Angina_pectoris  Chest_pain  Urinary_tract_infection],339,[Death],undirected
,0.675438596,[Asthenia  Renal_failure  Diarrhoea],342,[Death],undirected
,0.675438596,[Renal_failure  Back_pain  Pyrexia],342,[Death],undirected
,0.675438596,[Transient_ischaemic_attack  Dyspnoea  Syncope],342,[Death],undirected
,0.675438596,[Constipation  Syncope  Sepsis],342,[Death],undirected
,0.675438596,[Fall  Anaemia  Pyrexia],342,[Death],undirected
,0.675324675,[Gastrointestinal_haemorrhage  Atrial_fibrillation  Syncope],385,[Death],undirected
,0.675257732,[Renal_failure  Dyspnoea  Syncope],388,[Death],undirected
,0.675241158,[Acute_myocardial_infarction  Angina_pectoris  Anaemia],311,[Death],undirected
,0.675241158,[Cerebrovascular_accident  Hypertension  Dehydration],311,[Death],undirected
,0.675241158,[Confusional_state  Syncope  Dehydration],311,[Death],undirected
,0.675159236,[Haemoptysis  Diarrhoea  Pneumonia],314,[Death],undirected
,0.675141243,[Gastrointestinal_haemorrhage  Chest_pain  Sepsis],354,[Death],undirected
,0.675078864,[Hypoglycaemia  Atrial_fibrillation  Pneumonia],317,[Death],undirected
,0.675070028,[Respiratory_failure  Renal_failure  Pulmonary_embolism],357,[Death],undirected
,0.675070028,[Asthenia  Gastroenteritis  Sepsis],357,[Death],undirected
,0.675,[Deep_vein_thrombosis  Diarrhoea  Gastroenteritis],320,[Death],undirected
,0.675,[Hypertension  Pulmonary_embolism  Diarrhoea],320,[Death],undirected
,0.675,[Gastroenteritis  Syncope  Pyrexia],400,[Death],undirected
,0.674931129,[Cardiac_failure_congestive  Pulmonary_embolism  Anaemia],363,[Death],undirected
,0.674922601,[Fall  Hypotension  Pneumonia],323,[Death],undirected
,0.674846626,[Asthenia  Respiratory_failure  Diarrhoea],326,[Death],undirected
,0.674772036,[Respiratory_failure  Back_pain  Pyrexia],329,[Death],undirected
,0.674772036,[Asthenia  Myocardial_infarction  Anaemia],329,[Death],undirected
,0.674731183,[Myocardial_infarction  Urinary_tract_infection  Gastroenteritis],372,[Death],undirected
,0.674731183,[Chronic_obstructive_pulmonary_disease  Atrial_fibrillation  Anaemia],372,[Death],undirected
,0.674698795,[Bronchitis  Syncope  Sepsis],415,[Death],undirected
,0.674698795,[Respiratory_failure  Pulmonary_embolism  Atrial_fibrillation],415,[Death],undirected
,0.674626866,[Angina_pectoris  Dyspnoea  Dehydration],335,[Death],undirected
,0.674626866,[Chronic_obstructive_pulmonary_disease  Urinary_tract_infection  Dyspnoea],335,[Death],undirected
,0.674486804,[Fall  Atrial_fibrillation  Syncope],341,[Death],undirected
,0.674479167,[Gastrointestinal_haemorrhage  Back_pain  Pneumonia],384,[Death],undirected
,0.674418605,[Gastrointestinal_haemorrhage  Dyspnoea  Syncope],387,[Death],undirected
,0.674418605,[Cerebrovascular_accident  Hypotension  Sepsis],344,[Death],undirected
,0.674351585,[Chronic_obstructive_pulmonary_disease  Renal_failure_acute  Atrial_fibrillation],347,[Death],undirected
,0.674351585,[Renal_failure  Renal_failure_acute  Chest_pain],347,[Death],undirected
,0.674285714,[Chronic_obstructive_pulmonary_disease  Myocardial_infarction  Dyspnoea],350,[Death],undirected
,0.674220963,[Respiratory_failure  Chest_pain  Anaemia],353,[Death],undirected
,0.674220963,[Bronchitis  Renal_failure_acute  Sepsis],353,[Death],undirected
,0.674157303,[Gastrointestinal_haemorrhage  Renal_failure_acute  Syncope],356,[Death],undirected
,0.674157303,[Renal_failure  Chest_pain  Sepsis],356,[Death],undirected
,0.674121406,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Renal_failure_acute],313,[Death],undirected
,0.674121406,[Gastrointestinal_haemorrhage  Pleural_effusion  Cellulitis],313,[Death],undirected
,0.674121406,[Femur_fracture  Pulmonary_embolism  Pneumonia],313,[Death],undirected
,0.674121406,[Gastrointestinal_haemorrhage  Asthenia  Diarrhoea],313,[Death],undirected
,0.674121406,[Dizziness  Urinary_tract_infection  Dyspnoea],313,[Death],undirected
,0.674050633,[Coronary_artery_disease  Cerebrovascular_accident  Urinary_tract_infection],316,[Death],undirected
,0.674050633,[Asthenia  Convulsion  Dehydration],316,[Death],undirected
,0.674050633,[Bronchopneumonia  Anaemia  Sepsis],316,[Death],undirected
,0.674050633,[Bronchitis  Gastroenteritis  Atrial_fibrillation],316,[Death],undirected
,0.674050633,[Septic_shock  Urinary_tract_infection  Abdominal_pain],316,[Death],undirected
,0.674050633,[Coronary_artery_disease  Myocardial_infarction  Sepsis],316,[Death],undirected
,0.674050633,[Thrombocytopenia  Gastroenteritis  Sepsis],316,[Death],undirected
,0.673981191,[Constipation  Pulmonary_embolism  Diarrhoea],319,[Death],undirected
,0.673981191,[Hyponatraemia  Hypotension  Pneumonia],319,[Death],undirected
,0.673981191,[Cerebrovascular_accident  Hypotension  Dehydration],319,[Death],undirected
,0.673972603,[Pleural_effusion  Pulmonary_embolism  Myocardial_infarction],365,[Death],undirected
,0.673913043,[Bronchitis  Pulmonary_embolism  Pyrexia],368,[Death],undirected
,0.673716012,[Angina_pectoris  Back_pain  Atrial_fibrillation],331,[Death],undirected
,0.673716012,[Angina_pectoris  Renal_failure_acute  Sepsis],331,[Death],undirected
,0.673716012,[Hypotension  Myocardial_infarction  Sepsis],331,[Death],undirected
,0.67370892,[Respiratory_failure  Pulmonary_embolism  Anaemia],426,[Death],undirected
,0.673629243,[Cerebrovascular_accident  Diarrhoea  Sepsis],383,[Death],undirected
,0.673590504,[Fall  Atrial_fibrillation  Anaemia],337,[Death],undirected
,0.673529412,[Asthenia  Respiratory_failure  Dehydration],340,[Death],undirected
,0.673469388,[Gastrointestinal_haemorrhage  Pleural_effusion  Dehydration],343,[Death],undirected
,0.673469388,[Hypotension  Myocardial_infarction  Dyspnoea],343,[Death],undirected
,0.673410405,[Acute_myocardial_infarction  Urinary_tract_infection  Anaemia],346,[Death],undirected
,0.673352436,[Renal_failure  Back_pain  Dehydration],349,[Death],undirected
,0.673352436,[Gastrointestinal_haemorrhage  Chest_pain  Syncope],349,[Death],undirected
,0.673352436,[Transient_ischaemic_attack  Myocardial_infarction  Syncope],349,[Death],undirected
,0.673352436,[Back_pain  Pulmonary_embolism  Myocardial_infarction],349,[Death],undirected
,0.673295455,[Asthenia  Respiratory_failure  Dyspnoea],352,[Death],undirected
,0.673295455,[Cardiac_failure  Angina_pectoris  Atrial_fibrillation],352,[Death],undirected
,0.673267327,[Cerebrovascular_accident  Urinary_tract_infection  Anaemia],404,[Death],undirected
,0.673076923,[Cholelithiasis  Bronchitis  Cellulitis],312,[Death],undirected
,0.673076923,[Hypoglycaemia  Dyspnoea  Sepsis],312,[Death],undirected
,0.673076923,[Cardiac_failure  Syncope  Pneumonia],416,[Death],undirected
,0.673015873,[Transient_ischaemic_attack  Dyspnoea  Abdominal_pain],315,[Death],undirected
,0.673015873,[Angina_pectoris  Myocardial_infarction  Pyrexia],315,[Death],undirected
,0.672972973,[Respiratory_failure  Myocardial_infarction  Sepsis],370,[Death],undirected
,0.672955975,[Chronic_obstructive_pulmonary_disease  Renal_failure_acute  Urinary_tract_infection],318,[Death],undirected
,0.672955975,[Angina_pectoris  Cellulitis  Dehydration],318,[Death],undirected
,0.672897196,[Asthenia  Constipation  Dehydration],321,[Death],undirected
,0.672897196,[Cardiac_arrest  Sepsis  Vomiting],321,[Death],undirected
,0.672897196,[Fall  Respiratory_failure  Pneumonia],321,[Death],undirected
,0.672897196,[Constipation  Diarrhoea  Syncope],321,[Death],undirected
,0.672839506,[Cardiac_failure_congestive  Gastroenteritis  Dyspnoea],324,[Death],undirected
,0.672782875,[Bronchitis  Pulmonary_embolism  Vomiting],327,[Death],undirected
,0.672768879,[Cerebrovascular_accident  Anaemia  Sepsis],437,[Death],undirected
,0.672727273,[Gastrointestinal_haemorrhage  Myocardial_infarction  Atrial_fibrillation],385,[Death],undirected
,0.672727273,[Asthenia  Pulmonary_embolism  Cellulitis],330,[Death],undirected
,0.672680412,[Bronchitis  Pulmonary_embolism  Dyspnoea],388,[Death],undirected
,0.672672673,[Chronic_obstructive_pulmonary_disease  Urinary_tract_infection  Syncope],333,[Death],undirected
,0.672672673,[Cholelithiasis  Anaemia  Sepsis],333,[Death],undirected
,0.672672673,[Gastrointestinal_haemorrhage  Renal_failure_acute  Chest_pain],333,[Death],undirected
,0.672566372,[Bronchitis  Chest_pain  Myocardial_infarction],339,[Death],undirected
,0.67251462,[Septic_shock  Pulmonary_embolism  Pyrexia],342,[Death],undirected
,0.672463768,[Hypertension  Gastroenteritis  Dyspnoea],345,[Death],undirected
,0.672463768,[Back_pain  Renal_failure_acute  Atrial_fibrillation],345,[Death],undirected
,0.672413793,[Septic_shock  Dyspnoea  Dehydration],348,[Death],undirected
,0.672364672,[Renal_failure  Myocardial_infarction  Urinary_tract_infection],351,[Death],undirected
,0.672316384,[Cardiac_arrest  Pleural_effusion  Pneumonia],354,[Death],undirected
,0.672268908,[Hypotension  Myocardial_infarction  Atrial_fibrillation],357,[Death],undirected
,0.672176309,[Dizziness  Sepsis  Dehydration],363,[Death],undirected
,0.672043011,[Gastrointestinal_haemorrhage  Pleural_effusion  Dyspnoea],372,[Death],undirected
,0.672,[Cerebrovascular_accident  Gastroenteritis  Atrial_fibrillation],375,[Death],undirected
,0.671974522,[Transient_ischaemic_attack  Atrial_fibrillation  Abdominal_pain],314,[Death],undirected
,0.67192429,[Chronic_obstructive_pulmonary_disease  Chest_pain  Pulmonary_embolism],317,[Death],undirected
,0.67192429,[Cardiac_failure_congestive  Syncope  Pyrexia],317,[Death],undirected
,0.671875,[Cardiac_arrest  Dyspnoea  Anaemia],384,[Death],undirected
,0.671826625,[Coronary_artery_disease  Atrial_fibrillation  Dyspnoea],323,[Death],undirected
,0.671826625,[Haematuria  Dyspnoea  Pyrexia],323,[Death],undirected
,0.671794872,[Bronchitis  Syncope  Pyrexia],390,[Death],undirected
,0.671779141,[Diarrhoea  Gastroenteritis  Atrial_fibrillation],326,[Death],undirected
,0.671779141,[Chronic_obstructive_pulmonary_disease  Atrial_fibrillation  Abdominal_pain],326,[Death],undirected
,0.671779141,[Acute_myocardial_infarction  Urinary_tract_infection  Syncope],326,[Death],undirected
,0.671732523,[Cholelithiasis  Syncope  Anaemia],329,[Death],undirected
,0.671732523,[Renal_failure  Pleural_effusion  Syncope],329,[Death],undirected
,0.671732523,[Epistaxis  Sepsis  Pneumonia],329,[Death],undirected
,0.671686747,[Acute_myocardial_infarction  Urinary_tract_infection  Sepsis],332,[Death],undirected
,0.671686747,[Acute_myocardial_infarction  Renal_failure_acute  Urinary_tract_infection],332,[Death],undirected
,0.671686747,[Fall  Urinary_tract_infection  Syncope],332,[Death],undirected
,0.671686747,[Chronic_obstructive_pulmonary_disease  Dyspnoea  Pyrexia],332,[Death],undirected
,0.671641791,[Back_pain  Deep_vein_thrombosis  Diarrhoea],335,[Death],undirected
,0.671641791,[Septic_shock  Anaemia  Vomiting],335,[Death],undirected
